id,price,currency,rooms,area,floor,floors,hasRepair,isVipped,isFeatured,location,city
6475283,218000,AZN,3,96.0,10,17,True,False,False,Həzi Aslanov,Bakı
6458189,134000,AZN,2,50.0,13,13,True,False,False,İnşaatçılar,Bakı
6454174,259000,AZN,3,121.0,6,19,True,False,False,İnşaatçılar,Bakı
6475894,365000,AZN,4,153.0,8,19,True,True,True,Nəriman Nərimanov,Bakı
6397841,175000,AZN,4,85.0,9,9,True,False,False,Əhmədli,Bakı
6197945,350000,AZN,3,95.0,4,5,True,False,False,Elmlər Akademiyası,Bakı
6423857,208000,AZN,3,105.0,16,17,True,False,False,Yeni Yasamal,Bakı
6458654,379000,AZN,3,100.0,13,16,True,False,False,Nəriman Nərimanov,Bakı
6464217,644000,AZN,4,127.0,10,20,True,True,True,Şah İsmayıl Xətai,Bakı
6468135,137000,AZN,3,74.0,14,16,True,True,True,Yasamal,Bakı
6444730,430000,AZN,3,161.0,3,20,True,False,False,Nəriman Nərimanov,Bakı
6492177,348000,AZN,4,146.0,8,19,True,False,False,Həzi Aslanov,Bakı
6407160,230000,AZN,3,80.0,2,5,True,False,False,Elmlər Akademiyası,Bakı
6488738,239000,AZN,2,69.0,12,13,True,False,False,Elmlər Akademiyası,Bakı
6255305,375000,AZN,3,136.0,10,17,True,True,True,8 Noyabr,Bakı
4738960,314250,AZN,1,75.0,3,16,False,True,True,Nizami,Bakı
6252246,955500,AZN,3,195.0,16,16,False,True,True,Nizami,Bakı
6288837,95000,AZN,1,30.0,1,6,True,True,False,Bayıl,Bakı
6029528,353460,AZN,2,86.0,3,16,False,True,True,Nizami,Bakı
6395524,758500,AZN,4,185.0,15,21,False,True,True,Ağ şəhər,Bakı
6336460,430000,AZN,3,160.0,4,18,True,False,False,Elmlər Akademiyası,Bakı
4738972,505440,AZN,2,117.0,10,16,False,True,True,Nizami,Bakı
6492919,550000,AZN,3,80.0,3,6,True,False,False,İçəri Şəhər,Bakı
6029578,487890,AZN,2,117.0,4,16,False,True,True,Nizami,Bakı
6302113,558000,AZN,3,110.0,5,17,True,False,False,28 May,Bakı
6041364,1013460,AZN,5,254.0,4,16,False,True,True,Nizami,Bakı
6357151,555000,AZN,4,130.0,10,15,True,False,False,Nəriman Nərimanov,Bakı
6354515,580000,AZN,3,170.0,4,20,False,True,True,Şah İsmayıl Xətai,Bakı
6322741,325000,AZN,3,79.0,9,14,True,False,False,Gənclik,Bakı
6041162,1023700,AZN,4,290.0,3,16,False,True,True,Nizami,Bakı
6375755,335000,AZN,2,86.0,5,17,True,False,False,Nəsimi,Bakı
6250444,1125650,AZN,5,235.0,15,16,False,True,True,Nizami,Bakı
6474269,240000,AZN,2,70.0,12,17,False,False,False,Nəsimi,Bakı
6331278,265000,AZN,3,100.0,15,19,True,False,False,8 Noyabr,Bakı
6478230,450000,AZN,3,136.0,11,16,True,False,False,Gənclik,Bakı
6041094,768570,AZN,4,187.0,4,16,False,True,True,Nizami,Bakı
6492916,125000,AZN,2,40.0,3,5,True,False,False,20 Yanvar,Bakı
6250487,615450,AZN,3,165.0,3,16,False,True,True,Nizami,Bakı
6474248,230000,AZN,2,70.0,13,18,False,False,False,Nəsimi,Bakı
5146201,632940,AZN,3,154.0,4,16,False,True,True,Nizami,Bakı
6330489,365000,AZN,3,115.0,14,14,True,False,False,Nəsimi,Bakı
6419157,144000,AZN,3,65.0,7,9,True,False,False,Hövsan,Bakı
6468125,268000,AZN,2,66.0,5,16,True,False,False,Gənclik,Bakı
6492911,349000,AZN,3,125.0,17,19,True,False,False,Xalqlar Dostluğu,Bakı
5798925,574000,AZN,3,117.0,6,7,False,True,True,Ağ şəhər,Bakı
6470178,135000,AZN,2,45.0,4,9,True,True,True,Əhmədli,Bakı
6492909,257000,AZN,3,125.0,8,12,True,False,False,Memar Əcəmi,Bakı
6029618,491400,AZN,2,117.0,5,16,False,True,True,Nizami,Bakı
6484743,395000,AZN,3,140.0,5,16,True,False,False,Nəriman Nərimanov,Bakı
6090824,135983,AZN,1,42.1,6,14,False,False,False,Nardaran,Bakı
6489610,458000,AZN,3,118.0,8,17,True,False,False,Gənclik,Bakı
5646958,790000,AZN,4,225.0,10,19,False,True,True,Nərimanov,Bakı
6241737,158000,AZN,2,50.0,5,5,False,False,False,Yasamal,Bakı
4744384,648740,AZN,3,163.0,6,16,False,True,True,Nizami,Bakı
6479812,4020000,AZN,12,772.0,14,20,True,True,True,Şah İsmayıl Xətai,Bakı
4744383,665040,AZN,3,163.0,10,16,False,True,True,Nizami,Bakı
6474065,180000,AZN,5,120.0,3,5,True,False,False,Avtovağzal,Bakı
6476843,365000,AZN,3,136.0,14,17,True,False,False,Nəsimi,Bakı
5909581,230000,AZN,3,100.0,7,9,True,False,False,Neftçilər,Bakı
4893906,513630,AZN,2,117.0,13,16,False,True,True,Nizami,Bakı
6488282,210000,AZN,2,55.0,3,5,True,False,False,Elmlər Akademiyası,Bakı
6091346,245000,AZN,2,71.6,6,14,False,False,False,Nardaran,Bakı
6396685,157000,AZN,2,55.0,4,14,True,False,False,Xalqlar Dostluğu,Bakı
6492906,275000,AZN,5,130.0,6,9,True,False,False,8-ci mikrorayon,Bakı
6308554,199000,AZN,3,85.0,2,9,True,True,False,Bakıxanov,Bakı
4738969,908600,AZN,4,220.0,10,16,False,True,True,Nizami,Bakı
4738965,968820,AZN,4,241.0,3,16,False,True,True,Nizami,Bakı
6091390,168245,AZN,1,43.7,6,14,False,False,False,Nardaran,Bakı
6458634,469000,AZN,3,142.0,7,24,True,True,True,8 Noyabr,Bakı
6489333,490000,AZN,4,165.0,9,11,True,False,False,Elmlər Akademiyası,Bakı
6492905,150000,AZN,3,100.0,1,5,True,False,False,Abşeron,Xırdalan
6446030,199000,AZN,2,45.0,3,5,True,False,False,Nəsimi,Bakı
6304183,220000,AZN,2,70.0,3,14,False,False,False,Qara Qarayev,Bakı
6155181,190000,AZN,3,65.0,4,5,True,False,False,Qara Qarayev,Bakı
6492903,218000,AZN,3,90.0,10,16,True,False,False,Xətai,Bakı
6487631,139000,AZN,1,40.0,4,4,True,False,False,Qara Qarayev,Bakı
6442812,250000,AZN,2,65.0,7,16,True,True,False,Nəsimi,Bakı
6091316,134315,AZN,1,41.2,10,14,False,True,True,Nardaran,Bakı
6461138,290000,AZN,3,100.0,13,17,True,False,False,Qara Qarayev,Bakı
6371777,119500,AZN,2,52.0,5,6,True,False,False,Abşeron,Xırdalan
4948468,314900,AZN,4,127.0,12,15,False,False,False,Qara Qarayev,Bakı
6481863,185000,AZN,2,45.0,4,16,True,False,False,Gənclik,Bakı
6298584,103000,AZN,3,70.0,5,9,True,False,False,Masazır,Bakı
6490926,1250000,AZN,4,205.0,4,20,False,True,False,Xətai,Bakı
6372142,184000,AZN,5,105.0,6,9,True,False,False,Həzi Aslanov,Bakı
5946115,199000,AZN,2,45.0,3,5,True,True,True,Nərimanov,Bakı
6417657,135000,AZN,3,105.0,17,17,False,False,False,Əhmədli,Bakı
6063404,174900,AZN,2,92.0,21,22,False,False,False,Yasamal,Bakı
6026791,259000,AZN,2,105.0,7,14,True,True,False,8-ci kilometr,Bakı
6417797,113000,AZN,1,45.0,3,5,True,False,False,Əhmədli,Bakı
6326152,125800,AZN,3,86.0,13,14,True,False,False,,Sumqayıt
6400585,230000,AZN,4,110.0,2,9,True,False,False,Əhmədli,Bakı
6447758,165000,AZN,3,86.0,12,16,False,True,False,Abşeron,Bakı
5883564,126000,AZN,2,40.0,4,5,True,False,False,Bakıxanov,Bakı
6414117,162000,AZN,2,60.0,3,9,True,False,False,Əhmədli,Bakı
6284402,210000,AZN,3,60.0,10,17,True,True,True,Nəsimi,Bakı
6490276,189000,AZN,3,80.0,2,5,True,False,False,20 Yanvar,Bakı
6482458,190000,AZN,3,70.0,2,5,True,False,False,Memar Əcəmi,Bakı
6226210,315000,AZN,3,130.0,7,23,True,True,False,Elmlər Akademiyası,Bakı
6451707,560000,AZN,5,240.0,2,14,True,False,False,Nizami,Bakı
6208362,320000,AZN,4,180.0,10,11,True,False,False,20 Yanvar,Bakı
6064294,310000,AZN,4,110.0,16,18,True,True,True,7-ci mikrorayon,Bakı
6299077,189000,AZN,3,85.0,6,9,True,False,False,Əhmədli,Bakı
6383921,95000,AZN,2,60.0,1,6,True,False,False,Masazır,Bakı
6273855,355000,AZN,3,113.0,4,14,True,True,True,Azadlıq Prospekti,Bakı
6491117,520000,AZN,3,175.0,14,22,False,False,False,Nizami,Bakı
6445609,275000,AZN,2,70.0,14,18,True,True,False,Yasamal,Bakı
6143452,640000,AZN,3,120.0,12,17,True,False,False,Elmlər Akademiyası,Bakı
5501175,286671,AZN,2,80.3,1,8,False,True,True,Sea Breeze,Bakı
6374569,86000,AZN,3,60.0,1,6,True,False,False,Masazır,Bakı
6492898,290000,AZN,3,138.0,10,18,True,False,False,Nəriman Nərimanov,Bakı
5988281,280000,AZN,2,112.0,12,17,True,True,True,Nəsimi,Bakı
6492895,218000,AZN,2,79.0,2,17,True,False,False,Qara Qarayev,Bakı
6457642,159000,AZN,2,65.0,8,12,True,False,False,İnşaatçılar,Bakı
6244171,190000,AZN,3,65.0,4,5,True,False,False,Neftçilər,Bakı
6491559,79500,AZN,2,44.0,2,6,True,False,False,Masazır,Bakı
5997450,199500,AZN,3,55.0,4,5,True,False,False,Nərimanov,Bakı
6405600,274000,AZN,3,120.6,4,18,True,False,False,Həzi Aslanov,Bakı
6325228,220000,AZN,2,105.0,6,22,True,False,False,Yasamal,Bakı
6394202,187000,AZN,2,60.0,4,9,True,False,False,Əhmədli,Bakı
6402204,167000,AZN,3,60.0,8,12,True,True,False,İnşaatçılar,Bakı
6405771,530000,AZN,4,170.0,4,14,True,False,False,28 May,Bakı
6489194,86500,AZN,2,75.0,5,6,True,False,False,Masazır,Bakı
6476139,118000,AZN,2,40.0,8,9,True,False,False,Xalqlar Dostluğu,Bakı
6277385,525000,AZN,4,178.0,12,17,True,False,False,Nizami,Bakı
6291402,178000,AZN,2,60.0,10,15,True,False,False,Qara Qarayev,Bakı
6409329,95000,AZN,2,68.0,2,13,True,False,False,Masazır,Bakı
6324245,390000,AZN,3,138.0,5,16,True,False,False,Nəsimi,Bakı
6360377,240000,AZN,3,80.0,6,9,True,False,False,Qara Qarayev,Bakı
5999298,69000,AZN,1,72.4,2,10,False,True,True,Abşeron,Xırdalan
6492890,300000,AZN,3,125.0,6,20,True,False,False,İnşaatçılar,Bakı
6346343,228000,AZN,3,105.0,7,12,True,False,False,Həzi Aslanov,Bakı
6453556,79000,AZN,1,35.3,4,16,False,False,False,Sea Breeze,Bakı
6316898,249000,AZN,3,131.0,6,16,True,True,True,Yeni Yasamal,Bakı
6371364,233000,AZN,2,67.0,5,14,True,False,False,Nərimanov,Bakı
6222651,365000,AZN,3,116.0,14,14,True,True,True,Nəsimi,Bakı
6290252,356000,AZN,3,120.0,4,14,True,False,False,Şah İsmayıl Xətai,Bakı
6492882,180000,AZN,2,49.0,1,5,True,False,False,Sahil,Bakı
6483929,178000,AZN,2,60.0,3,5,True,True,True,Elmlər Akademiyası,Bakı
6448433,87000,AZN,2,45.0,5,16,True,False,False,Həzi Aslanov,Bakı
6202351,195000,AZN,5,125.0,9,9,True,False,False,Xətai,Bakı
6238695,325000,AZN,3,79.0,8,12,True,True,True,Nəsimi,Bakı
6490726,225000,AZN,3,75.0,3,5,True,False,False,Nəriman Nərimanov,Bakı
6492887,303000,AZN,3,110.0,4,10,False,False,False,Nəriman Nərimanov,Bakı
6177519,210000,AZN,2,68.0,9,18,True,False,False,8 Noyabr,Bakı
6415574,235000,AZN,3,90.0,3,5,True,False,False,Qara Qarayev,Bakı
6481174,230000,AZN,3,85.0,4,5,True,False,False,Nəsimi,Bakı
6458560,395000,AZN,3,95.0,12,16,True,False,False,Nəriman Nərimanov,Bakı
6459557,140000,AZN,3,80.0,2,5,True,False,False,Zığ,Bakı
6184232,126000,AZN,1,30.0,3,5,True,False,False,Memar Əcəmi,Bakı
6492886,190000,AZN,2,65.0,5,5,True,False,False,Gənclik,Bakı
6481372,162000,AZN,2,50.0,2,5,True,False,False,Memar Əcəmi,Bakı
6485279,920000,AZN,4,300.0,6,16,False,False,False,28 May,Bakı
6468256,195000,AZN,2,77.0,2,10,True,False,False,20 Yanvar,Bakı
6460659,169900,AZN,2,51.0,17,19,True,False,False,Xətai,Bakı
6491383,145000,AZN,2,50.0,3,5,True,False,False,Memar Əcəmi,Bakı
6489567,135000,AZN,3,55.0,2,5,True,False,False,Memar Əcəmi,Bakı
6465107,127000,AZN,2,40.0,3,5,True,False,False,Həzi Aslanov,Bakı
6413363,242010,AZN,3,79.0,12,15,True,False,False,Həzi Aslanov,Bakı
6478116,200000,AZN,2,60.0,4,5,True,False,False,Nərimanov,Bakı
6464114,155000,AZN,3,94.0,4,12,True,False,False,,Xırdalan
6206645,168000,AZN,3,90.0,9,9,True,False,False,Əhmədli,Bakı
5674326,65000,AZN,3,57.0,6,6,True,False,False,Masazır,Bakı
6389768,213000,AZN,2,65.0,6,9,True,False,False,Azadlıq Prospekti,Bakı
5552128,414766,AZN,2,110.9,4,7,False,True,True,Sea Breeze,Bakı
6127070,165000,AZN,2,58.5,12,13,True,False,False,Əhmədli,Bakı
6246015,40000,AZN,1,40.0,5,5,False,False,False,Masazır,Bakı
4215261,360000,AZN,2,102.0,12,18,True,False,False,Şah İsmayıl Xətai,Bakı
6442722,318000,AZN,3,113.0,10,17,False,False,False,28 May,Bakı
6065364,84500,AZN,2,50.0,7,11,True,False,False,Abşeron,Xırdalan
6016703,375000,AZN,3,120.0,8,20,False,False,False,Nizami,Bakı
5957171,380000,AZN,3,120.0,6,12,False,False,False,Nərimanov,Bakı
5462626,106000,AZN,3,122.0,5,8,False,False,False,Masazır,Bakı
6448235,333000,AZN,2,67.1,12,20,False,False,False,Şah İsmayıl Xətai,Bakı
6427347,320000,AZN,4,141.0,15,18,True,False,False,Əhmədli,Bakı
6217660,75000,AZN,2,50.0,11,11,True,False,False,,Xırdalan
6467273,175000,AZN,2,57.0,3,5,True,True,True,Elmlər Akademiyası,Bakı
6452541,297000,AZN,4,120.0,5,9,True,False,False,Elmlər Akademiyası,Bakı
6429268,155000,AZN,2,44.0,6,12,True,False,False,Həzi Aslanov,Bakı
5797083,380000,AZN,3,120.0,15,17,True,False,False,Nəsimi,Bakı
6481391,72000,AZN,2,44.0,2,6,True,False,False,Masazır,Bakı
6483032,570000,AZN,3,140.0,9,17,True,False,False,28 May,Bakı
6132632,155000,AZN,2,65.0,10,10,True,False,False,Əhmədli,Bakı
6492879,400000,AZN,4,150.0,9,16,True,False,False,8 Noyabr,Bakı
6431979,257499,AZN,1,56.1,2,7,False,True,True,Nardaran,Bakı
6402985,265000,AZN,3,127.0,18,18,True,False,False,Nərimanov,Bakı
6465646,445000,AZN,4,165.0,5,16,True,False,False,Nəriman Nərimanov,Bakı
6473969,169500,AZN,2,65.0,6,9,True,False,False,Əhmədli,Bakı
6139051,148000,AZN,2,77.0,5,16,False,False,False,Xətai,Bakı
6261203,387000,AZN,3,100.0,14,19,True,True,False,Nəsimi,Bakı
6477349,145000,AZN,1,63.0,3,15,False,True,False,Azadlıq Prospekti,Bakı
6485627,239000,AZN,3,85.0,2,4,True,False,False,28 May,Bakı
6467906,174000,AZN,2,60.0,1,9,True,False,False,Xalqlar Dostluğu,Bakı
6100231,148000,AZN,3,75.0,9,9,True,False,False,Həzi Aslanov,Bakı
6129360,210000,AZN,3,85.0,1,5,,True,False,Bayıl,Bakı
6457751,227000,AZN,3,90.0,7,9,True,False,False,Xalqlar Dostluğu,Bakı
6474855,420000,AZN,3,162.0,7,10,True,True,False,Nəsimi,Bakı
6455965,179000,AZN,3,60.0,2,9,True,False,False,Xalqlar Dostluğu,Bakı
6161736,123000,AZN,3,70.0,8,10,True,False,False,Masazır,Bakı
6321321,610000,AZN,4,211.0,10,18,True,False,False,Şah İsmayıl Xətai,Bakı
6229269,143000,AZN,3,75.0,9,9,True,False,False,Suraxanı,Bakı
5052465,345000,AZN,3,100.5,10,16,True,False,False,Şah İsmayıl Xətai,Bakı
5754834,168000,AZN,2,56.0,8,16,True,False,False,Həzi Aslanov,Bakı
6443448,255000,AZN,3,80.0,3,4,True,True,True,Yasamal,Bakı
6490348,162000,AZN,2,55.0,2,5,True,False,False,Xalqlar Dostluğu,Bakı
3466697,909500,AZN,5,267.5,7,15,False,True,True,Nizami,Bakı
6478604,160000,AZN,3,90.0,8,9,True,False,False,Yeni Günəşli,Bakı
6321554,435000,AZN,3,125.0,16,16,True,False,False,Şah İsmayıl Xətai,Bakı
6492638,142000,AZN,2,50.0,1,5,True,True,True,Memar Əcəmi,Bakı
6035652,495000,AZN,3,155.0,17,18,True,True,False,Elmlər Akademiyası,Bakı
6062179,339000,AZN,3,123.0,16,17,True,False,False,Əhmədli,Bakı
5044313,456000,AZN,2,114.0,2,15,True,True,True,Nizami,Bakı
6441925,67000,AZN,2,54.0,6,6,True,False,False,Masazır,Bakı
6483038,248000,AZN,3,110.0,8,12,True,False,False,Xətai,Bakı
6484923,212000,AZN,2,75.0,18,20,True,False,False,Nəriman Nərimanov,Bakı
5598659,470000,AZN,3,150.0,14,18,True,False,False,Şah İsmayıl Xətai,Bakı
6446687,497000,AZN,3,150.0,7,20,True,True,False,Gənclik,Bakı
5047008,783360,AZN,4,230.4,5,15,False,True,True,Nizami,Bakı
5047084,909500,AZN,5,267.5,7,15,False,True,True,Nəsimi,Bakı
5466118,970000,AZN,4,200.0,5,17,True,False,False,Nizami,Bakı
6428341,232000,AZN,4,140.0,13,13,True,False,False,Həzi Aslanov,Bakı
6405777,105000,AZN,2,35.0,2,5,False,True,False,Bakıxanov,Bakı
6018860,274000,AZN,3,122.0,4,17,True,False,False,Həzi Aslanov,Bakı
6447210,368000,AZN,3,135.0,12,18,True,True,True,Nəriman Nərimanov,Bakı
6492873,170000,AZN,2,60.0,12,17,True,False,False,İnşaatçılar,Bakı
6446269,1190000,AZN,4,215.0,7,17,True,False,False,28 May,Bakı
6431312,285000,AZN,3,110.0,7,20,True,False,False,Həzi Aslanov,Bakı
5788625,518000,AZN,3,133.0,4,17,False,False,False,28 May,Bakı
6441033,175000,AZN,2,58.0,12,19,True,False,False,Xətai,Bakı
6338526,454000,AZN,3,65.0,5,7,True,False,False,Ağ şəhər,Bakı
5786668,416000,AZN,2,104.0,3,15,True,True,True,Nizami,Bakı
6492864,355000,AZN,5,130.0,3,9,True,False,False,Nəsimi,Bakı
6458821,228000,AZN,2,60.0,9,9,True,False,False,Şah İsmayıl Xətai,Bakı
6492872,450000,AZN,3,96.0,3,7,True,False,False,Ağ şəhər,Bakı
6146040,255000,AZN,4,110.0,2,9,True,False,False,Xalqlar Dostluğu,Bakı
6472459,114000,AZN,3,80.0,4,6,True,True,True,Masazır,Bakı
5786592,348000,AZN,2,87.0,2,15,True,True,True,Nizami,Bakı
5555449,449616,AZN,2,82.7,4,4,True,True,True,Sea Breeze,Bakı
6485383,89000,AZN,2,62.0,1,5,True,False,False,Masazır,Bakı
6155306,235000,AZN,3,90.0,3,9,True,False,False,Əhmədli,Bakı
5667799,305000,AZN,2,70.0,4,17,True,False,False,Elmlər Akademiyası,Bakı
6253967,114000,AZN,3,55.0,1,5,True,False,False,7-ci mikrorayon,Bakı
6482967,395000,AZN,3,140.0,5,18,True,False,False,Nəriman Nərimanov,Bakı
6470240,225000,AZN,2,60.0,15,16,False,True,False,28 May,Bakı
6488049,650000,AZN,4,195.0,5,16,False,False,False,Nizami,Bakı
6488666,370000,AZN,3,85.0,2,5,True,False,False,28 May,Bakı
6489055,430000,AZN,3,144.0,14,17,True,True,True,Nəriman Nərimanov,Bakı
6247851,57500,AZN,1,29.0,8,18,True,True,False,Abşeron,Xırdalan
5853079,1450000,AZN,5,420.0,18,18,False,False,False,Nəsimi,Bakı
6035474,550000,AZN,4,120.0,3,4,True,False,False,Sahil,Bakı
6487105,359000,AZN,3,100.0,12,14,True,False,False,İnşaatçılar,Bakı
5047211,592960,AZN,3,174.4,2,15,False,True,True,Nizami,Bakı
6487806,284500,AZN,3,91.0,12,17,True,False,False,Bayıl,Bakı
6482492,580000,AZN,3,157.0,16,21,False,False,False,Ağ şəhər,Bakı
6363449,56000,AZN,1,51.0,4,7,False,False,False,Masazır,Bakı
6491839,749000,AZN,4,150.0,2,8,True,False,False,Ağ şəhər,Bakı
6244546,185000,AZN,4,135.5,8,8,True,False,False,Abşeron,Xırdalan
6362766,189000,AZN,2,60.0,6,9,True,False,False,Həzi Aslanov,Bakı
6471567,156000,AZN,3,75.0,1,5,True,False,False,Memar Əcəmi,Bakı
6303020,310000,AZN,3,135.0,2,5,True,True,True,Qara Qarayev,Bakı
6492868,232000,AZN,3,104.0,17,20,False,False,False,Xətai,Bakı
6457833,305000,AZN,3,110.0,7,18,True,True,False,Azadlıq Prospekti,Bakı
6382259,383775,AZN,2,90.3,11,11,False,True,True,Nardaran,Bakı
4078471,606060,AZN,4,163.8,15,16,False,True,True,Nizami,Bakı
6296786,1650000,AZN,4,220.0,8,20,False,False,False,Ağ şəhər,Bakı
6457646,259000,AZN,3,110.0,5,17,True,False,False,Yeni Yasamal,Bakı
6178052,520000,AZN,4,200.5,6,18,True,False,False,28 May,Bakı
6125983,280000,AZN,2,65.5,4,18,True,False,False,Nəsimi,Bakı
5431278,1800000,AZN,4,260.5,7,15,True,False,False,Sahil,Bakı
6492813,155000,AZN,2,92.0,13,20,False,False,False,Yeni Yasamal,Bakı
6461521,178000,AZN,2,65.0,7,9,True,False,False,Yeni Yasamal,Bakı
6470189,323000,AZN,2,100.0,4,6,True,False,False,Nardaran,Bakı
6453942,190000,AZN,2,95.0,2,17,True,False,False,Yeni Yasamal,Bakı
6470174,258000,AZN,3,110.0,8,16,True,False,False,Həzi Aslanov,Bakı
6387728,408000,AZN,2,110.0,6,16,True,True,False,Nəsimi,Bakı
6200632,274000,AZN,3,106.9,10,17,False,False,False,Koroğlu,Bakı
6486790,103320,AZN,2,73.8,6,12,False,True,False,Lökbatan,Bakı
6481860,133500,AZN,2,42.0,13,13,True,False,False,Yeni Yasamal,Bakı
6185881,222000,AZN,3,70.0,2,5,True,True,False,İnşaatçılar,Bakı
6492863,195000,AZN,2,65.0,2,15,True,False,False,Qara Qarayev,Bakı
6463842,195000,AZN,2,67.0,9,9,True,False,False,Yasamal,Bakı
6206924,621000,AZN,3,139.0,3,8,False,False,False,Ağ şəhər,Bakı
6452537,365000,AZN,4,160.0,16,17,True,True,True,İnşaatçılar,Bakı
6457552,270000,AZN,1,46.0,2,6,True,True,True,Nardaran,Bakı
6207211,150000,AZN,3,65.0,11,17,True,True,False,Əhmədli,Bakı
6363589,155000,AZN,3,82.0,1,5,True,False,False,Badamdar,Bakı
6473124,115000,AZN,1,44.0,4,9,False,True,True,Sea Breeze,Bakı
6343990,148000,AZN,3,62.0,2,9,True,False,False,Yeni Günəşli,Bakı
6322340,127500,AZN,2,50.0,3,10,True,True,False,,Sumqayıt
6473127,170000,AZN,2,65.0,2,9,False,True,True,Sea Breeze,Bakı
6477198,180000,AZN,2,80.0,12,14,True,False,False,Əhmədli,Bakı
6483838,97500,AZN,2,70.0,3,11,True,True,False,Abşeron,Xırdalan
6473129,120000,AZN,1,44.0,6,9,False,True,True,Sea Breeze,Bakı
6473131,91000,AZN,1,38.0,8,14,False,True,True,Sea Breeze,Bakı
6483844,109500,AZN,2,45.0,11,16,True,True,True,Abşeron,Xırdalan
6464934,145000,AZN,2,50.0,6,6,True,False,False,Bayıl,Bakı
5863380,395148,AZN,2,89.4,8,9,True,True,True,Nardaran,Bakı
6412893,94900,AZN,2,45.0,5,13,True,True,True,Abşeron,Xırdalan
5863392,454580,AZN,3,95.5,4,9,True,True,True,Nardaran,Bakı
6369474,345000,AZN,3,120.0,9,14,True,False,False,İnşaatçılar,Bakı
6481059,435000,AZN,4,162.0,2,7,True,False,False,Nizami,Bakı
6092747,75000,AZN,2,40.0,4,6,True,True,False,Masazır,Bakı
5860670,330000,AZN,3,135.0,21,22,True,False,False,Nizami,Bakı
6483910,213000,AZN,2,75.0,18,20,True,False,False,Nəriman Nərimanov,Bakı
6428368,220000,AZN,3,85.0,5,16,True,False,False,9-cu mikrorayon,Bakı
6478621,160000,AZN,2,84.5,6,10,False,False,False,Biləcəri,Bakı
6481046,79500,AZN,2,44.0,4,6,True,True,True,Masazır,Bakı
6492860,220000,AZN,3,85.0,7,9,True,False,False,Memar Əcəmi,Bakı
6432852,220000,AZN,4,87.0,17,18,True,False,False,9-cu mikrorayon,Bakı
6483990,130500,AZN,2,40.0,4,5,True,False,False,Memar Əcəmi,Bakı
6218270,245000,AZN,2,65.0,10,20,True,True,False,8 Noyabr,Bakı
6483821,168000,AZN,2,55.0,2,5,True,False,False,Memar Əcəmi,Bakı
6434796,186000,AZN,3,69.0,4,17,True,True,False,Biləcəri,Bakı
6461419,269000,AZN,2,62.0,8,12,True,True,False,28 May,Bakı
6409017,285000,AZN,3,91.0,5,15,True,False,False,Həzi Aslanov,Bakı
6248502,79500,AZN,2,44.0,4,6,True,True,True,Masazır,Bakı
6492854,135000,AZN,3,54.0,10,12,True,False,False,Qaraçuxur,Bakı
6445498,340000,AZN,4,153.0,17,20,True,True,False,Həzi Aslanov,Bakı
6230653,159000,AZN,2,55.0,4,5,True,False,False,Memar Əcəmi,Bakı
6346834,385000,AZN,3,116.0,10,14,True,True,True,28 May,Bakı
6168618,75000,AZN,2,44.0,4,6,True,True,False,Masazır,Bakı
4472923,118400,AZN,2,74.0,7,14,False,True,True,,Sumqayıt
6492852,129000,AZN,3,62.0,6,14,True,False,False,,Xırdalan
6492853,157000,AZN,3,112.0,4,18,True,True,True,Abşeron,Xırdalan
5887331,52000,AZN,1,35.0,4,6,False,True,False,Masazır,Bakı
5647358,395000,AZN,3,140.0,5,18,True,True,True,Nəriman Nərimanov,Bakı
6486308,228000,AZN,4,104.0,5,9,True,False,False,İnşaatçılar,Bakı
6440187,140000,AZN,4,90.0,1,9,True,False,False,,Sumqayıt
6434780,470000,AZN,3,134.5,10,14,True,True,False,Nərimanov,Bakı
6180070,92000,AZN,2,47.0,3,13,True,False,False,,Sumqayıt
6457169,205000,AZN,3,95.0,16,16,True,False,False,Həzi Aslanov,Bakı
6451638,155000,AZN,2,50.0,6,12,True,False,False,Həzi Aslanov,Bakı
6337725,149000,AZN,2,45.0,3,5,True,False,False,Neftçilər,Bakı
6418152,147000,AZN,2,65.0,1,9,True,False,False,Həzi Aslanov,Bakı
5510236,210000,AZN,2,55.0,3,5,True,True,False,Nizami,Bakı
6478050,289000,AZN,3,96.0,15,21,True,False,False,Həzi Aslanov,Bakı
6375775,305000,AZN,2,68.0,4,17,True,False,False,Elmlər Akademiyası,Bakı
6424047,210000,AZN,3,74.0,16,17,True,False,False,Həzi Aslanov,Bakı
4329059,450000,AZN,5,200.0,3,6,True,False,False,28 May,Bakı
6483650,162000,AZN,2,50.0,2,9,True,False,False,Azadlıq Prospekti,Bakı
6487088,228000,AZN,3,85.0,6,14,True,False,False,Bakıxanov,Bakı
6432851,340000,AZN,3,133.0,2,4,True,False,False,Həzi Aslanov,Bakı
6478350,160000,AZN,2,75.0,2,20,True,False,False,Əhmədli,Bakı
6059267,142500,AZN,2,72.3,8,10,False,True,False,Biləcəri,Bakı
6457291,209000,AZN,3,82.0,9,9,True,False,False,Əhmədli,Bakı
6492851,345000,AZN,3,120.0,12,16,True,False,False,İnşaatçılar,Bakı
6483651,275000,AZN,3,132.0,7,18,False,False,False,Badamdar,Bakı
6489892,135000,AZN,2,55.0,2,17,True,False,False,İnşaatçılar,Bakı
6419420,350000,AZN,2,91.0,8,17,True,False,False,28 May,Bakı
